EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Port au Choix NL,1/31/1992 0:00,0,0,0,,,1/31/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Peace River AB,2/28/1992 0:00,0,0,3800,2866371,204740.8,3/4/1992 0:00,,,2866371,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Sainte-Brigitte-de-Laval ... about 40 km north of QuÃ©bec City QC,3/12/1992 0:00,0,0,40,1012311,72307.9,3/12/1992 0:00,,,1012311,,,,,0,0
Incident,Technology,Hazardous Chemicals,Marine Release,Port-aux-Basques NL,3/13/1992 0:00,0,0,0,,,3/13/1992 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Sarnia ON,3/19/1992 0:00,0,0,0,,,3/19/1992 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Nanaimo BC,3/26/1992 0:00,0,0,200,,,3/26/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Hay River NT,4/25/1992 0:00,0,0,100,,,4/25/1992 0:00,0,0,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Plymouth NS,5/9/1992 0:00,26,0,0,,,5/9/1992 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Attawapiskat ON,5/18/1992 0:00,0,0,1000,,,5/18/1992 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Longlac ON,5/25/1992 0:00,0,0,800,,,5/25/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Cold Event,Prairies Provinces and Ontario,1/1/1992 0:00,0,0,0,2000000,142857.1,1/1/1992 0:00,,,2000000,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,7/31/1992 0:00,0,0,0,5337940,381281.4,7/31/1992 0:00,0,0,,,,5337940,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/31/1992 0:00,0,0,0,38495497,2749678.4,7/31/1992 0:00,,,14434443,,,24061054,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Oakville MB,12/18/1992 0:00,0,0,410,,,12/18/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Yukon Rivers YT,6/17/1992 0:00,0,0,0,228636,16331.1,7/30/1992 0:00,147321,81315,,,,,,0,0
Incident,Conflict,Terrorist,Bomb Attacks,Yellowknife NT,9/18/1992 0:00,9,0,0,,,9/18/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Avalon and Burin Peninsulas and Bonavista ... Trinity and Conception Bays NL,10/6/1992 0:00,0,0,0,8945037,638931.2,10/6/1992 0:00,,,,,,8945037,,0,0
Incident,Technology,Fire,Residential,St. John's NL,12/21/1992 0:00,0,0,600,,,12/21/1992 0:00,0,0,,,,,,0,0
Disaster,Natural,Biological,Epidemic,Prince Edward Island and New Brunswick,1/1/1993 0:00,0,0,0,,,1/1/1993 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1993 0:00,0,0,0,0,0,1/1/1993 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Eastern Canada,3/15/1993 0:00,33,0,0,19866000,1392476.6,3/15/1993 0:00,,,,,,19866000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Upper Saint John River Valley NB,4/12/1993 0:00,0,0,300,14973222,1049524.9,4/12/1993 0:00,6500013,2349112,3808712,,2315385,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Shubenacadie NS,4/27/1993 0:00,0,0,60,,,4/27/1993 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saskatchewan,7/29/1993 0:00,0,0,0,6503703,455867,7/29/1993 0:00,,,613703,,,5890000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec,7/29/1993 0:00,0,0,0,10017238,702142.9,7/30/1993 0:00,,,1675238,,,8342000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,7/29/1993 0:00,0,0,0,21095828,1478679.5,7/29/1993 0:00,,,12398407,,,8697421,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Swan River MB,7/4/1993 0:00,0,0,650,5738341,402220.2,7/4/1993 0:00,2935683,2802658,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Truro NS,7/14/1993 0:00,0,0,0,,,7/14/1993 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Winnipeg MB,7/25/1993 0:00,0,0,0,214807255,15056583.3,8/14/1993 0:00,11555527,3763948,,,,199487780,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Windsor ON,10/17/1993 0:00,0,0,0,,,10/17/1993 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Quebec and Ontario,11/1/1993 0:00,0,0,0,,,3/1/1994 0:00,,,,,,,,0,0
Incident,Technology,Infrastructure failure,Manufacturing / Industry,Kirkland Lake ON,11/26/1993 0:00,2,0,0,,,11/26/1993 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Cold Event,Alberta to Maritimes,1/23/1994 0:00,0,0,0,45995,3220.2,2/6/1994 0:00,,,45995,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Montreal and area QC,1/5/1994 0:00,6,0,0,,,1/5/1994 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern ON,1/16/1994 0:00,0,0,0,14299000,1001096.8,1/17/1994 0:00,0,0,,,,14299000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern ON,1/28/1994 0:00,0,0,0,6799000,476009.3,1/28/1994 0:00,0,0,,,,6799000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Plaster Rock NB and Lower St. Lawrence Region QC,4/16/1994 0:00,0,0,0,57025698,3992464.3,4/26/1994 0:00,1944488,31903387,1681761,21496062,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,5/18/1994 0:00,0,0,0,9074000,635285.9,5/18/1994 0:00,0,0,,,,9074000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Saskatchewan,5/22/1994 0:00,0,0,0,9589470,671374.8,5/22/1994 0:00,,,69470,,,9520000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Alberta,6/18/1994 0:00,0,0,0,30969155,2168202.2,6/18/1994 0:00,,,21910155,,,9059000,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,7/24/1994 0:00,0,0,4169,,,7/24/1994 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec,1/1/1995 0:00,0,0,0,57478,3936.8,1/1/1995 0:00,,,57478,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Edmonton AB,7/4/1995 0:00,0,0,0,34511612,2363809,7/4/1995 0:00,,,18858612,,,15653000,,0,0
Incident,Technology,Explosion,Non-Residential,Sydney NS,5/25/1994 0:00,0,0,500,,,5/25/1994 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southwestern Manitoba,8/1/1994 0:00,0,0,0,3189873,223328.3,8/1/1994 0:00,,,,3189873,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Aylmer QC,8/4/1994 0:00,0,4,1000,7786393,545138.4,8/4/1994 0:00,,,246393,,,7540000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Salmon Arm BC,8/4/1994 0:00,0,0,0,11155000,780980.2,8/4/1994 0:00,0,0,,,,11155000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,8/27/1994 0:00,0,0,0,14196201,993899.7,8/27/1994 0:00,,,5346201,,,8850000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern ON,8/28/1994 0:00,0,0,0,7876000,551411.9,8/28/1994 0:00,0,0,,,,7876000,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Lethbridge AB,10/17/1994 0:00,0,0,200,,,10/17/1994 0:00,0,0,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Montreal QC,10/21/1994 0:00,2,0,0,,,10/21/1994 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Avalon area of Newfoundland and Labrador,12/8/1994 0:00,0,0,0,,,12/12/1994 0:00,0,0,,,,,,3189873,0
Disaster,Natural,Meteorological - Hydrological,Flood,Poplar Bay AB,1/1/1995 0:00,0,0,0,35830,2454.1,1/1/1995 0:00,,,35830,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Hervey Junction QC,1/21/1995 0:00,0,0,0,,,1/21/1995 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Blanc Sablon QC,3/10/1995 0:00,2,0,69,368160,25216.4,3/10/1995 0:00,,,368160,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,North Central Saskatchewan,5/29/1995 0:00,0,0,3338,91585747,6272996.4,5/29/1995 0:00,,,91585747,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Western MB,4/1/1995 0:00,0,0,100,4205645,288057.9,4/1/1995 0:00,1816719,2388926,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southeastern British Columbia,6/5/1995 0:00,0,0,802,7155707,490116.9,6/9/1995 0:00,1685853,5469854,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Sahtu Region of the Northwest Territories,6/6/1995 0:00,0,0,950,3432310,235089.7,6/15/1995 0:00,504871,202377,2725062,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Alberta,7/10/1995 0:00,0,0,0,28103000,1924863,7/10/1995 0:00,0,0,,,,28103000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,7/13/1995 0:00,0,0,0,56910000,3897945.2,7/15/1995 0:00,0,0,,,,56910000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,7/30/1995 0:00,0,0,0,9018000,617671.2,7/30/1995 0:00,0,0,,,,9018000,,0,0
Incident,Technology,Transportation accident,Rail,Toronto ON,8/11/1995 0:00,3,140,0,,,8/11/1995 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Burin Peninsula NL,9/11/1995 0:00,0,0,0,2661890,182321.2,9/11/1995 0:00,1274866,1387024,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,9/26/1995 0:00,0,0,0,13353120,914597.3,9/26/1995 0:00,0,0,235120,,,13118000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Hamilton ON,10/5/1995 0:00,0,0,0,17419000,1193082.2,10/6/1995 0:00,0,0,,,,17419000,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Sudbury ON,11/16/1995 0:00,0,20,0,,,11/16/1995 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,12/10/1995 0:00,1,0,50,,,12/11/1995 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,11/27/1995 0:00,0,0,230,18835222,1290083.7,11/29/1995 0:00,1915497,5722996,11196729,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Sunny Valley AB,1/1/1996 0:00,0,0,0,100307,6769.9,1/1/1996 0:00,,,100307,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Grande Prairie AB,1/1/1996 0:00,0,0,0,57644492,3890516.9,1/1/1996 0:00,,,100110,,57544382,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,South Dumfries ON,1/1/1996 0:00,0,0,0,99870,6740.4,1/1/1996 0:00,,,22413,77457,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Flat Bay NL,2/17/1996 0:00,0,0,30,,,2/19/1996 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Grey County ... Wellington and Dufferin County ON,4/20/1996 0:00,0,9,0,9404772,634742.8,4/20/1996 0:00,,,621641,439291,,8343840,,2895455,0
Disaster,Natural,Meteorological - Hydrological,Flood,Timmins and Dufferin County ON,5/17/1996 0:00,0,0,0,378557,25549.4,5/19/1996 0:00,,,131518,247039,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Atikokan ON,7/5/1996 0:00,0,0,0,278061,18766.8,7/6/1996 0:00,,,194537,83524,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,7/16/1996 0:00,0,0,0,105000000,7086614.2,7/16/1996 0:00,0,0,,,,105000000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Red River ... Souris River ... Assiniboine River and Pembina River MB,4/18/1996 0:00,0,0,285,6816377,460047.9,5/8/1996 0:00,4430930,2385447,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake area AB,6/17/1996 0:00,0,0,922,18159797,1225633.1,6/21/1996 0:00,5693853,5466769,6999175,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/16/1996 0:00,0,0,0,103000000,6951631,7/18/1996 0:00,,,,,,103000000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/24/1996 0:00,0,0,0,87877643,5930999.5,7/25/1996 0:00,0,0,,,,87877643,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,8/8/1996 0:00,0,0,0,21308000,1438110.2,8/8/1996 0:00,0,0,,,,21308000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Nechako River BC,11/29/1996 0:00,0,0,0,,,11/29/1996 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwestern British Columbia,12/29/1996 0:00,0,0,0,215339641,14533609.1,12/29/1996 0:00,1583282,5440089,3821888,204494382,,,,0,0
Incident,Technology,Fire,Non-Residential,Southwest Alberta,1/1/1997 0:00,0,0,0,,,1/1/1997 0:00,,,,,,,,0,0
Disaster,Natural,Biological,Epidemic,Bay of Fundy NB,1/1/1997 0:00,0,0,0,25881403,1717792.2,1/1/1997 0:00,21771004,4110399,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Durham ON,1/9/1997 0:00,0,0,200,,,1/9/1997 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern British Columbia,3/18/1997 0:00,0,0,0,4585262,304331.5,3/24/1997 0:00,653232,3932030,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,South-Central Saskatchewan,3/30/1997 0:00,0,0,516,1319475,87575.8,4/3/1997 0:00,,,1319475,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Ontario and Quebec,10/29/2006 0:00,0,0,0,0,0,10/29/2006 0:00,,,,,,,,240000,0
Disaster,Natural,Meteorological - Hydrological,Flood,Peace River AB,4/19/1997 0:00,0,0,4000,47368494,3143926.6,4/23/1997 0:00,18664180,8343702,20360612,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Assiniboine ... Red and Winnipeg Rivers MB,4/22/1997 0:00,0,0,25447,498513577,33087184.3,5/14/1997 0:00,193808836,23624696,,48480045,,232600000,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern British Columbia,5/1/1997 0:00,0,0,0,40114688,2662479.3,5/1/1997 0:00,15472238,10407813,,14234637,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Timmins ON,5/29/1997 0:00,0,0,400,,,5/29/1997 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest of Matagami QC,6/10/1997 0:00,0,0,1100,,,6/10/1997 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest Ontario,5/13/2007 0:00,0,0,300,0,0,5/13/2007 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Iroquois Falls ... Kirkland Lake ... Timmins areas ON,6/12/1997 0:00,0,0,823,,,6/12/1997 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake area AB,6/17/1997 0:00,0,0,0,664352,44094.2,6/20/1997 0:00,,,664352,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Hamilton ON,7/10/1997 0:00,0,0,4000,,,7/10/1997 0:00,0,0,,,,,,0,0
Disaster,Natural,Geological,Landslide,Hummingbird Creek BC,7/11/1997 0:00,0,,,,,7/11/1997 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Vehicle,Les Ã‰boulements QC,10/13/1997 0:00,43,0,0,,,10/13/1997 0:00,0,0,,,,,,0,0
Disaster,Natural,Biological,Epidemic,Wood Buffalo National Park AB,1/1/1998 0:00,0,0,0,974055,64012.4,1/1/1998 0:00,,,974055,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ontario ... Quebec and New Brunswick,1/4/1998 0:00,35,945,17800,4635720433,304647564.1,1/10/1998 0:00,665387416,42560837,17661738,2018484288,166306876,1712248000,13071278,4828750,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,45 miles southwest of the islands of Saint-Pierre-et-Miquelon,1/16/1998 0:00,21,0,0,5109358,335773.8,1/16/1998 0:00,0,0,5109358,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River NB,3/9/1998 0:00,0,0,0,5636784,370434.9,3/10/1998 0:00,3550846,2085938,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Kangiqsualujjuaq QC,1/1/1999 0:00,9,25,,6400400,413373.5,1/1/1999 0:00,6400000,,,,,,400,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,1/3/1999 0:00,11,7,0,,,1/3/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Quebec and New Brunswick,7/31/2008 0:00,2,0,74,1499116,78831.7,8/4/2008 0:00,1499116,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Eastern Ontario and Quebec,3/28/1998 0:00,0,0,3757,27741685,1823111.8,4/15/1998 0:00,7246824,14570459,5924402,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Swan Hills AB,5/5/1998 0:00,0,0,2030,,,5/21/1998 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Air,MontrÃ©al QC,6/18/1998 0:00,12,0,0,,,6/18/1998 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Ontario,7/4/1998 0:00,0,0,1865,,,7/31/1998 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Portage la Prairie MB,7/10/1998 0:00,0,0,0,,,7/10/1998 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,7/4/1998 0:00,0,0,0,65258000,4288587.1,7/5/1998 0:00,,,,,,65258000,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Tibbet Lake NT,7/22/1998 0:00,0,0,5,12044118,791508.3,7/31/1998 0:00,,,12044118,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,8/1/1998 0:00,0,0,10600,2795,183.7,8/1/1998 0:00,,,,,,,2795,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Salmon Arm BC,8/10/1998 0:00,0,0,7000,3036145,199527.6,8/17/1998 0:00,,,,3036145,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Greater Vancouver Area ... Southern BC,12/24/1998 0:00,2,2,10,,,12/29/1998 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Air,Peggy's Cove NS,9/2/1998 0:00,229,0,0,,,9/2/1998 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Greater Vancouver Area ... Southern BC,11/23/1998 0:00,0,0,0,14025688,921732,11/25/1998 0:00,,,,,,14025688,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Barrie ON,2/13/1999 0:00,0,30,0,,,2/13/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Southern BC,2/21/1999 0:00,3,0,0,,,2/21/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,1/13/1999 0:00,2,0,0,122000000,7879440.3,1/15/1999 0:00,,,,72000000,,50000000,,0,0
Incident,Technology,Explosion,Non-Residential,Taylor BC,1/25/1999 0:00,0,15,1200,,,1/25/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Southern British Columbia,1/29/1999 0:00,0,1,0,,,1/29/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Terrace BC,2/11/1999 0:00,0,0,0,,,2/11/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,British Columbia,3/1/1999 0:00,,,,22426695,1448441,7/30/1999 0:00,12206998,10219697,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,East of Lake Winnipeg MB,3/5/1999 0:00,,,1107,,,3/5/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Melita MB,4/1/1999 0:00,0,0,0,109195449,7052451,4/1/1999 0:00,7292493,3327956,97575000,1000000,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southeastern Saskatchewan,4/1/1999 0:00,0,0,0,1717172,110904.5,6/30/1999 0:00,345839,1371333,,,,,,0,0
Incident,Technology,Transportation accident,Rail,Thamesville ON,4/23/1999 0:00,2,60,0,,,4/23/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,La Ronge SK,4/1/1999 0:00,0,0,40,,,5/31/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Beardmore ON,5/4/1999 0:00,0,0,307,,,5/4/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Burwash Landing YT,6/12/1999 0:00,0,0,80,922323,59568.8,6/22/1999 0:00,317481,104842,,500000,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,British Columbia,6/16/1999 0:00,0,0,118,,,6/25/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Kenora ON,6/18/1999 0:00,0,0,12,,,6/19/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Saskatchewan,6/21/1999 0:00,0,0,4,,,6/21/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Badger NL,6/28/1999 0:00,0,0,1000,,,7/1/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Clearwater AB,7/4/1999 0:00,0,0,350,8751452,565217.6,7/5/1999 0:00,2977089,5774363,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Drummondville QC,7/6/1999 0:00,1,4,200,43595000,2815608.2,7/6/1999 0:00,,,,,,43595000,,0,0
Incident,Technology,Infrastructure failure,Communications,Across Toronto ... Canada ... and internationally,7/16/1999 0:00,0,2,0,,,7/16/1999 0:00,,,,,,,,0,0
Incident,Technology,Explosion,Non-Residential,Calgary AB,8/9/1999 0:00,2,5,2000,,,8/9/1999 0:00,,,,,,,,0,0
Incident,Technology,Transportation accident,Vehicle,Windsor ON,9/3/1999 0:00,7,33,0,,,9/3/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Prince Edward Island,9/7/1999 0:00,0,0,0,1441367,93091.5,9/7/1999 0:00,1022030,419337,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Balmoral and Val d'Amour areas in Restigouche County NB,9/7/1999 0:00,,,,1726766,111524.2,9/7/1999 0:00,485625,1241141,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Maritime Provinces,9/23/1999 0:00,0,0,90,4912305,317264,9/23/1999 0:00,1834365,3077940,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Vancouver BC,9/24/1999 0:00,0,0,0,,,9/24/1999 0:00,0,0,,,,,,0,0
Disaster,Natural,Biological,Infestation,Little Saskatchewan First Nation Reserve MB,10/1/1999 0:00,0,0,170,,,10/1/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Glacier National Park BC,12/7/1999 0:00,1,4,0,,,12/7/1999 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Derailment Release,St-Hilaire QC,12/30/1999 0:00,2,0,1400,,,12/30/1999 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritime Provinces,1/17/2000 0:00,0,0,216,6621462,416444.2,1/22/2000 0:00,3059340,2773532,301806,486784,,,,0,0
Disaster,Natural,Geological,Landslide,Passmore BC,4/13/2000 0:00,0,0,0,0,0,4/14/2000 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,4/20/2000 0:00,0,1,0,0,0,4/21/2000 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Pine Lake AB,7/14/2000 0:00,12,140,1000,3385331,212913.9,7/14/2000 0:00,190216,3195115,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Chetwynd BC,8/1/2000 0:00,0,0,0,0,0,8/1/2000 0:00,,,,,,,,0,0
Disaster,Natural,Biological,Epidemic,Walkerton ON,5/19/2000 0:00,6,2300,0,0,0,7/14/2000 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Vanguard SK,7/3/2000 0:00,0,0,36,3787294,238194.6,7/3/2000 0:00,1580762,2206532,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Manitoba,7/7/2000 0:00,0,0,0,2917561,183494.4,7/14/2000 0:00,885581,2031980,,,,,,0,0
